,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
179,2.1930429935455322,0.48332723761999075,0.012269115447998047,0.0007541061931707893,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 10}",0.5,0.5971446306641838,0.5776691495965238,0.5707247051520794,0.5400280898876404,0.5570814201677448,0.03398817990098476,257,0.5,0.6150361748977666,0.5808381929489196,0.616434776296368,0.584680849007365,0.5793979986300839,0.042369393108317555
180,2.9566084861755373,1.152679439401809,0.01518406867980957,0.008395257790829176,0.01,"(100, 25, 100)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 15}",0.6118466365653938,0.6858317815021726,0.6566961514587213,0.6038563004345127,0.623049313358302,0.636247110228129,0.0306503198077763,26,0.6182959401709403,0.7116679168582283,0.6363878336196674,0.7644155152805673,0.6862036303183778,0.6833941672495562,0.05257210554378555
181,2.263505220413208,0.7275852604142061,0.012714195251464843,0.0007041503477645018,0.01,"(100, 25, 100)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 20}",0.5791306344225914,0.5818202979515829,0.6650760397268776,0.5747982619490999,0.5000000000000001,0.580228099108375,0.052236586321574005,173,0.6009591103341103,0.6205579887240786,0.6498608657778208,0.6633701938200208,0.5082856507703312,0.6086067618852724,0.05471120232235073
182,2.5653725624084474,0.7088532798701027,0.013474845886230468,0.0007964822405742501,0.01,"(100, 25, 100)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 25}",0.6625851381342314,0.5941185599006827,0.6594118559900682,0.5831781502172564,0.5803682896379526,0.6159979102091031,0.03710536946240848,65,0.6453258547008548,0.7184020132117019,0.7207588259491372,0.6426452440293271,0.6040140341381377,0.6662291944058317,0.045955113386252834
183,2.9736961841583254,1.321551044599308,0.013962841033935547,0.0026350290179391485,0.01,"(100, 25, 100)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 30}",0.5136986301369864,0.623409373060211,0.6663563004345128,0.61782278088144,0.6134519350811486,0.606868319213725,0.05038010104305398,97,0.5083187645687646,0.6906114646599076,0.7422556682072253,0.6930771650494835,0.6651403413813768,0.6598806807733515,0.07978810020877349
184,2.7478475093841555,0.3713704565239451,0.018254709243774415,0.009962796515509196,0.01,"(100, 25, 100)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 35}",0.6526746766664117,0.6539804469273743,0.6664338919925512,0.6095980757293605,0.6299937578027467,0.6425542422689986,0.02023300872764701,13,0.6869196775446775,0.7045611827618747,0.6681927069470323,0.6664988990248506,0.6904249869517312,0.6833194906460334,0.014327671094512332
185,2.0937288284301756,0.3166226530214932,0.013233375549316407,0.00040328696532633356,0.01,"(100, 25, 100)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 40}",0.6501492308869672,0.6262026691495965,0.6151846679081315,0.6012181874612043,0.5345661672908865,0.6055562825979994,0.03886841910850976,102,0.6529453185703186,0.6840951436107146,0.6019309410312871,0.6592469813923101,0.5719032108406953,0.6340243190890651,0.04096410962898154
186,2.7665249824523928,0.3262231778758283,0.020592403411865235,0.01527095330928189,0.01,"(100, 25, 100)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 45}",0.6405066197290886,0.6358628181253879,0.6622051520794537,0.5985024829298573,0.6093164794007491,0.6293035631543641,0.022795374013743038,38,0.6488223581973582,0.7221574273477388,0.6606092869068647,0.6498971616618676,0.6610446347451239,0.6685061737717908,0.02731388044328426
187,2.287902069091797,0.49090527617185636,0.013121080398559571,0.001554565642820309,0.01,"(100, 25, 100)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 50}",0.6323945817708733,0.612391371818746,0.6677917442582247,0.6081626319056487,0.6093164794007491,0.6260297507570396,0.022663611570279987,43,0.645350135975136,0.6082657826602463,0.6422774457376533,0.6942168558085514,0.6465054802729505,0.6473231400909076,0.027402620632336755
188,2.9664623737335205,1.0486401011909106,0.016272211074829103,0.002843311049249548,0.01,"(100, 25, 100)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 55}",0.6542052498660749,0.6748137802607077,0.6899829298572316,0.5998603351955306,0.617743445692884,0.6473502014049027,0.03390378064957827,7,0.6460251554001554,0.7539985965591502,0.6923415684661359,0.6641057904033681,0.6724884498656512,0.6857919121388921,0.0372121343744512
