,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
176,3.566022539138794,0.4911517879947593,0.018296146392822267,0.009033238334714002,0.01,"(100, 25, 100)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 7}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
177,7.1317507266998295,2.1119899860616536,0.016880559921264648,0.00275107631689982,0.01,"(100, 25, 100)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 8}",0.6545593393351907,0.7227057478145411,0.6886173464661746,0.49999999999999994,0.6381650044771049,0.6408608550256444,0.07616205165537682,41,0.7059518389782945,0.708226684876996,0.6916339061847555,0.49999999999999994,0.6532478578204706,0.6518120575721034,0.0784199822471517
178,8.561225080490113,1.2779230353407305,0.012479925155639648,0.002624217224960255,0.01,"(100, 25, 100)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 9}",0.6749249767830967,0.7177016416845112,0.7299842529409947,0.7575647636397319,0.7073594343409393,0.7174842494260352,0.027119968525921148,2,0.727834102936536,0.7363838043690338,0.720084532626746,0.7111146068453531,0.7218663949615244,0.7234566883478386,0.008396422216428029
179,3.29324688911438,0.1385548075693738,0.013290500640869141,0.0018721745020876287,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 10}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
180,8.857883644104003,1.5274254316889102,0.017697763442993165,0.003417182681231526,0.01,"(100, 25, 100)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 15}",0.6720391732479873,0.6935215245638675,0.708748880723747,0.7622657239015653,0.7055917497761445,0.7084058561338151,0.029840792308710465,14,0.7203493203644957,0.7093648304584619,0.7126015767364978,0.7198637240922795,0.7295234961447503,0.7183405895592971,0.00699875499740877
181,8.765734529495239,1.4753801869700247,0.015445852279663086,0.0005360561807400693,0.01,"(100, 25, 100)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 20}",0.6720391732479873,0.6935215245638675,0.708748880723747,0.7622657239015653,0.7055917497761445,0.7084058561338151,0.029840792308710465,14,0.7203493203644957,0.7093648304584619,0.7126015767364978,0.7198637240922795,0.7295234961447503,0.7183405895592971,0.00699875499740877
182,8.670616722106933,1.6656157415791983,0.014356613159179688,0.0010799448235732107,0.01,"(100, 25, 100)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 25}",0.6720391732479873,0.6935215245638675,0.708748880723747,0.7622657239015653,0.7055917497761445,0.7084058561338151,0.029840792308710465,14,0.7203493203644957,0.7093648304584619,0.7126015767364978,0.7198637240922795,0.7295234961447503,0.7183405895592971,0.00699875499740877
183,8.876440238952636,1.4853313601867597,0.015534019470214844,0.0014187480021694082,0.01,"(100, 25, 100)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 30}",0.6720391732479873,0.6935215245638675,0.708748880723747,0.7622657239015653,0.7055917497761445,0.7084058561338151,0.029840792308710465,14,0.7203493203644957,0.7093648304584619,0.7126015767364978,0.7198637240922795,0.7295234961447503,0.7183405895592971,0.00699875499740877
184,9.00913233757019,1.5716081673219464,0.01603255271911621,0.0009367793175295359,0.01,"(100, 25, 100)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 35}",0.6720391732479873,0.6935215245638675,0.708748880723747,0.7622657239015653,0.7055917497761445,0.7084058561338151,0.029840792308710465,14,0.7203493203644957,0.7093648304584619,0.7126015767364978,0.7198637240922795,0.7295234961447503,0.7183405895592971,0.00699875499740877
185,8.704632139205932,1.5356272251328662,0.01629528999328613,0.0029466489478504362,0.01,"(100, 25, 100)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 40}",0.6720391732479873,0.6935215245638675,0.708748880723747,0.7622657239015653,0.7055917497761445,0.7084058561338151,0.029840792308710465,14,0.7203493203644957,0.7093648304584619,0.7126015767364978,0.7198637240922795,0.7295234961447503,0.7183405895592971,0.00699875499740877
