,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
156,1.1540328979492187,0.2096718020299895,0.012395238876342774,0.001996431119943966,0.001,"(50, 50)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.516627450980392,0.5254117647058822,0.552627450980392,0.5500000000000002,0.5560000000000002,0.540104024297646,0.01597101766812953,17,0.5913366336633663,0.5528316831683169,0.5568316831683168,0.5221133004926108,0.5245566502463055,0.5495339901477833,0.025248183448675153
157,1.0517231941223144,0.29701348582797216,0.010646581649780273,0.0010210473439493813,0.001,"(50, 50)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.5224313725490195,0.5268235294117646,0.49999999999999983,0.5000000000000001,0.5020000000000001,0.5102720532404305,0.011847905042110904,131,0.5942376237623761,0.5413069306930692,0.5,0.5,0.5093152709359607,0.5289719650782813,0.03599136764777299
158,1.022280216217041,0.19654274837304012,0.008059263229370117,0.0019944124251787443,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.5224313725490194,0.5156078431372548,0.5624313725490194,0.5120000000000001,0.5000000000000001,0.5225316896690338,0.021260996699350235,65,0.5908613861386138,0.542980198019802,0.5488811881188118,0.5755615763546799,0.5,0.5516568697263815,0.031176434486068844
159,0.9593962669372559,0.1010604113602439,0.007291316986083984,0.0017790522531126206,0.001,"(50, 50)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.49999999999999983,0.49999999999999994,0.5214117647058822,0.5280000000000001,0.5580000000000002,0.5214333377998124,0.021430795772719186,71,0.5,0.5,0.5271782178217822,0.5381133004926109,0.5529655172413794,0.5236514071111544,0.0209746510024234
160,1.3649385452270508,0.36618104970093523,0.011879062652587891,0.0033346672202515457,0.001,"(50, 50)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.5188235294117646,0.5504313725490195,0.6345098039215686,0.5000000000000001,0.5320000000000001,0.547223904596007,0.04670838402874468,12,0.5696336633663366,0.564059405940594,0.5712475247524752,0.5,0.5160935960591134,0.5442068380237038,0.0300547684751576
161,1.1697404384613037,0.41754677516422156,0.023172283172607423,0.010882983980384653,0.001,"(50, 50)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",0.5126274509803921,0.5228235294117646,0.49999999999999983,0.5260000000000001,0.5000000000000001,0.5122885792130063,0.010959563233974581,110,0.5487821782178218,0.5639603960396039,0.5,0.5190935960591134,0.5,0.5263672340633079,0.025919272454837914
162,1.531102466583252,0.41445937985228315,0.011821508407592773,0.004539030744583894,0.001,"(50, 50)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",0.5028235294117646,0.5294117647058822,0.5076078431372548,0.5500000000000002,0.5400000000000001,0.5259252758050827,0.018212167736420357,55,0.5724851485148514,0.542980198019802,0.5345544554455445,0.5353349753694582,0.5078522167487686,0.5386413988196849,0.02068735771769656
163,1.5592446804046631,0.2450279565681989,0.013209724426269531,0.0022862714793105933,0.001,"(50, 50)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",0.49999999999999983,0.5214117647058822,0.49999999999999983,0.5060000000000001,0.5360000000000001,0.5126634061369422,0.014036719534137125,104,0.5,0.5295544554455445,0.5123762376237624,0.5013891625615764,0.5407241379310345,0.5168087987123836,0.015964609024237186
164,1.7601557731628419,0.17507600881559857,0.01153736114501953,0.007699073306395715,0.001,"(50, 50)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",0.49999999999999983,0.5192156862745098,0.5076078431372548,0.6400000000000001,0.5920000000000001,0.5516183840278708,0.05490704200762577,5,0.5,0.5072772277227723,0.5281782178217822,0.5503546798029557,0.5948226600985221,0.5361265570892065,0.03420017547779683
165,0.3811504364013672,0.0746951829259028,0.0009224891662597656,1.5155922336821695e-05,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",0.5224313725490195,0.49999999999999994,0.4959999999999999,0.49600000000000005,0.49000000000000016,0.5009042386886416,0.01124157010927493,204,0.5128316831683168,0.49299999999999994,0.493,0.4930000000000001,0.4909261083743843,0.4965515583085402,0.008179594753635352
