,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
215,1.600510549545288,0.26592056201728276,0.0286989688873291,0.017183311481508003,0.001,"(100, 25, 100)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 7}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
216,1.6934133529663087,0.2170007174063403,0.029371213912963868,0.016204795048660396,0.001,"(100, 25, 100)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 8}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
217,1.7431389808654785,0.2989020600038513,0.020795774459838868,0.0065041144524570944,0.001,"(100, 25, 100)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 9}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
218,1.6904020309448242,0.2476856556740849,0.021063518524169923,0.004570867414429768,0.001,"(100, 25, 100)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 10}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
219,2.317769479751587,0.4815509234575991,0.025937223434448244,0.002648827596571941,0.001,"(100, 25, 100)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 15}",0.5812549019607842,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.5162879985707267,0.03252969150732597,67,0.6068910891089109,0.5,0.5,0.5,0.5,0.5213782178217822,0.04275643564356435
220,2.4856615543365477,0.5341262141102266,0.024115467071533205,0.009052443130555457,0.001,"(100, 25, 100)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 20}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
221,2.8565658569335937,0.4084394005753796,0.023052549362182616,0.005817108766994379,0.001,"(100, 25, 100)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 25}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
222,3.383649969100952,1.1719915311633409,0.030512619018554687,0.005263507735510918,0.001,"(100, 25, 100)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 30}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
223,4.115993976593018,1.5538024148309855,0.03870768547058105,0.007685357749139776,0.001,"(100, 25, 100)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 35}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
224,6.295515394210815,1.049823083378843,0.023496055603027345,0.00856571553605935,0.001,"(100, 25, 100)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 40}",0.5992941176470588,0.5803137254901961,0.49999999999999983,0.5340000000000001,0.5000000000000001,0.542780159899951,0.04086100281577105,21,0.6000990099009901,0.5621980198019803,0.5,0.5333940886699509,0.5,0.5391382236745843,0.03832640824949201
