k,type,score,label
10,Kmeans,0.144733,0
10,Kmeans,0.342246,3
10,Kmeans,0.257595,0
10,Kmeans,0.521234,8
10,Kmeans,0.74023,3
10,Kmeans,0.661611,3
10,Kmeans,0.099028,5
10,Kmeans,0.74121,3
10,Kmeans,0.767889,3
10,Kmeans,0.700612,3
10,Kmeans,0.497612,7
10,Kmeans,0.722941,3
10,Kmeans,0.734521,3
10,Kmeans,0.648226,3
10,Kmeans,0.437505,3
10,Kmeans,0.351262,3
10,Kmeans,0.64212,3
10,Kmeans,0.065473,0
10,Kmeans,-0.263532,0
10,Kmeans,0.649109,3
10,Kmeans,0.059613,5
10,Kmeans,0.31072,3
10,Kmeans,0.714805,3
10,Kmeans,0.760168,3
10,Kmeans,0.754544,3
10,Kmeans,0.731619,3
10,Kmeans,0.378861,3
10,Kmeans,0.762368,3
10,Kmeans,0.769867,3
10,Kmeans,0.744851,3
10,Kmeans,0.141208,0
10,Kmeans,0.763589,3
10,Kmeans,0.713119,3
10,Kmeans,0.639416,3
10,Kmeans,0.581997,3
10,Kmeans,0.746046,3
10,Kmeans,0.48536,3
10,Kmeans,0.763896,3
10,Kmeans,0.060779,0
10,Kmeans,-0.125181,0
10,Kmeans,0.634142,3
10,Kmeans,0.121413,5
10,Kmeans,0.749946,3
10,Kmeans,0.438515,3
10,Kmeans,0.064287,0
10,Kmeans,0.683775,3
10,Kmeans,0.758411,3
10,Kmeans,0.666162,3
10,Kmeans,0.319057,3
10,Kmeans,0.061285,8
10,Kmeans,0.732258,3
10,Kmeans,0.385837,2
10,Kmeans,0.176501,7
10,Kmeans,0.25972,8
10,Kmeans,0.713053,3
10,Kmeans,0.468321,8
10,Kmeans,-0.272397,0
10,Kmeans,0.731481,3
10,Kmeans,-0.057576,0
10,Kmeans,0.745074,3
10,Kmeans,0.734154,3
10,Kmeans,0.356763,3
10,Kmeans,0.752881,3
10,Kmeans,0.719636,3
10,Kmeans,-0.063399,0
10,Kmeans,0.17057,5
10,Kmeans,0.64523,3
10,Kmeans,-0.100847,0
10,Kmeans,-0.025228,5
10,Kmeans,0.752747,3
10,Kmeans,0.747823,3
10,Kmeans,0.690413,3
10,Kmeans,0.718483,3
10,Kmeans,0.58633,3
10,Kmeans,0.771343,3
10,Kmeans,0.75112,3
10,Kmeans,0.532958,3
10,Kmeans,0.527418,3
10,Kmeans,0.590247,3
10,Kmeans,0.691664,3
10,Kmeans,0.251819,0
10,Kmeans,0.35382,3
10,Kmeans,0.390302,3
10,Kmeans,0.682013,3
10,Kmeans,0.431872,3
10,Kmeans,0.745521,3
10,Kmeans,0.470938,3
10,Kmeans,0.641923,3
10,Kmeans,0.749702,3
10,Kmeans,0.677978,3
10,Kmeans,0.770172,3
10,Kmeans,0.734933,3
10,Kmeans,0.679454,3
10,Kmeans,0.745218,3
10,Kmeans,0.681047,3
10,Kmeans,0.768392,3
10,Kmeans,0.721135,3
10,Kmeans,0.463493,3
10,Kmeans,-0.044904,0
10,Kmeans,-0.175312,0
10,Kmeans,0.651878,3
10,Kmeans,0.763264,3
10,Kmeans,0.062839,0
10,Kmeans,0.687598,3
10,Kmeans,0.153656,8
10,Kmeans,0.506217,3
10,Kmeans,0.695741,3
10,Kmeans,0.761304,3
10,Kmeans,0.764188,3
10,Kmeans,0.219173,5
10,Kmeans,0.655416,3
10,Kmeans,0.736114,3
10,Kmeans,-0.202476,0
10,Kmeans,0.038819,0
10,Kmeans,0.189467,0
10,Kmeans,0.737789,3
10,Kmeans,-0.009475,0
10,Kmeans,0.106739,5
10,Kmeans,0.716027,3
10,Kmeans,0.199911,5
10,Kmeans,-0.160369,0
10,Kmeans,0.677405,3
10,Kmeans,-0.093122,0
10,Kmeans,0.461363,3
10,Kmeans,0.72807,3
10,Kmeans,0.535567,3
10,Kmeans,0.742321,3
10,Kmeans,0.754226,3
10,Kmeans,0.742239,3
10,Kmeans,0.731683,3
10,Kmeans,0.742793,3
10,Kmeans,0.595499,3
10,Kmeans,0.693179,3
10,Kmeans,0.630841,3
10,Kmeans,0.149681,0
10,Kmeans,0.685196,3
10,Kmeans,0.235637,5
10,Kmeans,0.399618,5
10,Kmeans,0.661832,3
10,Kmeans,0.272839,0
10,Kmeans,0.49881,3
10,Kmeans,0.733973,3
10,Kmeans,0.700968,3
10,Kmeans,0.745204,3
10,Kmeans,0.2488,0
10,Kmeans,0.757422,3
10,Kmeans,0.560023,3
10,Kmeans,0.697899,3
10,Kmeans,0.735006,3
10,Kmeans,0.215963,5
10,Kmeans,0.715905,3
10,Kmeans,0.529237,3
10,Kmeans,-0.069604,0
10,Kmeans,0.426965,8
10,Kmeans,0.638003,3
10,Kmeans,0.235933,5
10,Kmeans,0.754523,3
10,Kmeans,0.204743,3
10,Kmeans,-0.113338,0
10,Kmeans,0.439224,3
10,Kmeans,0.760604,3
10,Kmeans,0.046977,0
10,Kmeans,0.76165,3
10,Kmeans,0.47373,3
10,Kmeans,0.420835,3
10,Kmeans,0.18353,3
10,Kmeans,0.650983,3
10,Kmeans,0.719853,3
10,Kmeans,0.753807,3
10,Kmeans,-0.093565,5
10,Kmeans,0.748836,3
10,Kmeans,0.332515,5
10,Kmeans,0.222294,0
10,Kmeans,0.696685,3
10,Kmeans,0.731731,3
10,Kmeans,0.524761,6
10,Kmeans,0.391869,3
10,Kmeans,0.715104,3
10,Kmeans,0.699931,3
10,Kmeans,0.647999,3
10,Kmeans,0.769842,3
10,Kmeans,0.720226,3
10,Kmeans,0.65284,3
10,Kmeans,0.656286,3
10,Kmeans,0.761274,3
10,Kmeans,0.443742,3
10,Kmeans,0.468691,3
10,Kmeans,0.691233,3
10,Kmeans,0.754308,3
10,Kmeans,0.538367,3
10,Kmeans,0.70663,3
10,Kmeans,0.609345,3
10,Kmeans,0.754532,3
10,Kmeans,0.035663,5
10,Kmeans,0.72301,3
10,Kmeans,0.758188,3
10,Kmeans,0.435524,3
10,Kmeans,0.76859,3
10,Kmeans,0.571925,3
10,Kmeans,0.746269,3
10,Kmeans,0.718903,3
10,Kmeans,0.759199,3
10,Kmeans,0.546674,3
10,Kmeans,0.752916,3
10,Kmeans,0.752923,3
10,Kmeans,0.693493,3
10,Kmeans,0.754107,3
10,Kmeans,-0.00022,8
10,Kmeans,0.133686,7
10,Kmeans,0.717929,3
10,Kmeans,0.70334,3
10,Kmeans,0.185524,0
10,Kmeans,0.657993,4
10,Kmeans,0.069602,0
10,Kmeans,0.726157,3
10,Kmeans,0.743848,3
10,Kmeans,0.56171,3
10,Kmeans,0.460418,3
10,Kmeans,0.489203,2
10,Kmeans,0.695478,3
10,Kmeans,0.687698,3
10,Kmeans,0.734304,3
10,Kmeans,0.644148,3
10,Kmeans,-0.065044,0
10,Kmeans,0.490499,3
10,Kmeans,0.585643,3
10,Kmeans,-0.153197,0
10,Kmeans,0.746129,3
10,Kmeans,0.751287,3
10,Kmeans,0.757886,3
10,Kmeans,0.398162,5
10,Kmeans,0.609737,3
10,Kmeans,0.228066,0
10,Kmeans,0.431995,3
10,Kmeans,0.731211,3
10,Kmeans,0.706231,3
10,Kmeans,0.09141,0
10,Kmeans,0.542954,3
10,Kmeans,0.133029,5
10,Kmeans,0.312804,1
10,Kmeans,0.709752,3
10,Kmeans,0.740397,3
10,Kmeans,0.202533,0
10,Kmeans,0.708328,3
10,Kmeans,0.671127,3
10,Kmeans,0.587387,3
10,Kmeans,0.709995,3
10,Kmeans,0.754847,3
10,Kmeans,-0.112148,0
10,Kmeans,0.221271,0
10,Kmeans,0.723114,3
10,Kmeans,0.764934,3
10,Kmeans,0.743966,3
10,Kmeans,0.463462,3
10,Kmeans,0.715768,3
10,Kmeans,0.742755,3
10,Kmeans,0.75664,3
10,Kmeans,0.548203,3
10,Kmeans,0.642649,3
10,Kmeans,0.749566,3
10,Kmeans,0.414292,3
10,Kmeans,0.752058,3
10,Kmeans,0.753911,3
10,Kmeans,0.766018,3
10,Kmeans,0.737211,3
10,Kmeans,0.730685,3
10,Kmeans,0.470613,3
10,Kmeans,0.645531,3
10,Kmeans,0.652266,3
10,Kmeans,-0.253593,0
10,Kmeans,0.767983,3
10,Kmeans,-0.024512,5
10,Kmeans,0.030277,5
10,Kmeans,0.683871,3
10,Kmeans,0.273386,0
10,Kmeans,0.752074,3
10,Kmeans,0.065372,0
10,Kmeans,-0.220288,0
10,Kmeans,0.758323,3
10,Kmeans,0.616222,3
10,Kmeans,0.75717,3
10,Kmeans,0.259175,0
10,Kmeans,0.509337,3
10,Kmeans,-0.163588,0
10,Kmeans,0.692874,3
10,Kmeans,0.443239,8
10,Kmeans,0.197092,0
10,Kmeans,0.751299,3
10,Kmeans,0.769876,3
10,Kmeans,0.101721,0
10,Kmeans,0.720803,3
10,Kmeans,-0.145675,0
10,Kmeans,0.655224,3
10,Kmeans,0.749417,3
10,Kmeans,0.099106,0
10,Kmeans,0.643606,3
10,Kmeans,0.423439,3
10,Kmeans,0.626389,3
10,Kmeans,0.055387,0
10,Kmeans,-0.085787,7
10,Kmeans,0.724998,3
10,Kmeans,0.698881,3
10,Kmeans,0.762832,3
10,Kmeans,0.761884,3
10,Kmeans,0.646539,3
10,Kmeans,0.587691,3
10,Kmeans,0.744911,3
10,Kmeans,0.448223,3
10,Kmeans,-0.050076,5
10,Kmeans,0.745267,3
10,Kmeans,0.68222,3
10,Kmeans,0.737482,3
10,Kmeans,0.312907,3
10,Kmeans,0.749979,3
10,Kmeans,0.079301,5
10,Kmeans,0.744841,3
10,Kmeans,0.48028,3
10,Kmeans,0.744036,3
10,Kmeans,0.758128,3
10,Kmeans,0.599448,3
10,Kmeans,0.397801,2
10,Kmeans,0.255703,0
10,Kmeans,-0.06206,0
10,Kmeans,-0.104076,0
10,Kmeans,0.125964,5
10,Kmeans,0.25463,0
10,Kmeans,0.744797,3
10,Kmeans,0.759594,3
10,Kmeans,0.569734,3
10,Kmeans,-0.156647,0
10,Kmeans,-0.103159,0
10,Kmeans,0.132577,0
10,Kmeans,0.712758,3
10,Kmeans,0.381359,3
10,Kmeans,0.051721,8
10,Kmeans,0.744858,3
10,Kmeans,0.4375,8
10,Kmeans,0.340937,6
10,Kmeans,0.119089,8
10,Kmeans,-0.082261,5
10,Kmeans,0.201013,5
10,Kmeans,0.473404,8
10,Kmeans,0.689053,3
10,Kmeans,0.733076,3
10,Kmeans,0.760984,3
10,Kmeans,0.425946,3
10,Kmeans,0.138249,0
10,Kmeans,0.715766,3
10,Kmeans,0.56533,3
10,Kmeans,0.716462,3
10,Kmeans,0.757648,3
10,Kmeans,0.721148,3
10,Kmeans,0.418546,3
10,Kmeans,0.497112,3
10,Kmeans,-0.119593,0
10,Kmeans,-0.09216,8
10,Kmeans,0.732191,3
10,Kmeans,0.711137,3
10,Kmeans,0.721065,3
10,Kmeans,0.393825,3
10,Kmeans,0.732,3
10,Kmeans,0.70568,3
10,Kmeans,0.219767,3
10,Kmeans,0.350419,3
10,Kmeans,0.767385,3
10,Kmeans,0.534121,3
10,Kmeans,-0.004048,0
10,Kmeans,0.149306,0
10,Kmeans,0.704852,3
10,Kmeans,0.093566,8
10,Kmeans,0.322191,8
10,Kmeans,0.611163,3
10,Kmeans,0.420239,3
10,Kmeans,0.739926,3
10,Kmeans,0.319186,3
10,Kmeans,0.606945,3
10,Kmeans,0.726064,3
10,Kmeans,0.617634,3
10,Kmeans,0.677454,3
10,Kmeans,0.722747,3
10,Kmeans,0.348276,3
10,Kmeans,0.241407,0
10,Kmeans,0.411614,5
10,Kmeans,0.661282,3
10,Kmeans,0.302518,0
10,Kmeans,0.543245,3
10,Kmeans,0.549967,3
10,Kmeans,0.11837,5
10,Kmeans,0.621824,3
10,Kmeans,0.580407,3
10,Kmeans,0.761742,3
10,Kmeans,0.263316,0
10,Kmeans,0.282133,0
10,Kmeans,0.644542,3
10,Kmeans,0.316226,3
10,Kmeans,0.754137,3
10,Kmeans,0.727804,3
10,Kmeans,0.42301,3
10,Kmeans,0.131618,0
10,Kmeans,0.092266,0
10,Kmeans,0.765551,3
10,Kmeans,-0.20943,0
10,Kmeans,0.740891,3
10,Kmeans,0.626175,4
10,Kmeans,0.726678,3
10,Kmeans,0.76683,3
10,Kmeans,0.744451,3
10,Kmeans,0.749397,3
10,Kmeans,0.762653,3
10,Kmeans,0.265111,0
10,Kmeans,0.504529,8
10,Kmeans,0.675567,3
10,Kmeans,0.259836,8
10,Kmeans,0.623817,3
10,Kmeans,0.331961,3
10,Kmeans,0.558973,3
10,Kmeans,0.026633,0
10,Kmeans,0.415928,8
10,Kmeans,0.591982,3
10,Kmeans,0.712121,3
10,Kmeans,0.483105,3
10,Kmeans,0.238357,3
10,Kmeans,0.718046,3
10,Kmeans,0.745247,3
10,Kmeans,0.69332,3
10,Kmeans,0.708739,3
10,Kmeans,0.517444,8
10,Kmeans,0.745483,3
10,Kmeans,0.306638,3
10,Kmeans,0.444775,3
10,Kmeans,0.761679,3
10,Kmeans,0.683336,3
10,Kmeans,0.556912,3
10,Kmeans,0.762015,3
10,Kmeans,0.736858,3
10,Kmeans,0.724849,3
10,Kmeans,0.739856,3
10,Kmeans,0.748082,3
10,Kmeans,0.749448,3
10,Kmeans,0.729277,3
10,Kmeans,0.498814,8
10,Kmeans,-0.054206,0
10,Kmeans,-0.03325,0
10,Kmeans,0.741432,3
10,Kmeans,-0.09517,5
10,Kmeans,0.376269,3
10,Kmeans,-0.019958,5
10,Kmeans,0.710535,3
10,Kmeans,0.106596,5
10,Kmeans,0.756741,3
10,Kmeans,0.603514,3
10,Kmeans,0.515059,3
10,Kmeans,-0.222907,0
10,Kmeans,0.24569,3
10,Kmeans,0.352829,5
10,Kmeans,0.736265,3
10,Kmeans,0.617693,3
10,Kmeans,0.64019,3
10,Kmeans,0.558671,2
10,Kmeans,0.374904,8
10,Kmeans,-0.05217,0
10,Kmeans,0.212332,0
10,Kmeans,0.704832,3
10,Kmeans,0.548485,3
10,Kmeans,0.718019,3
10,Kmeans,0.640151,3
10,Kmeans,0.479619,3
10,Kmeans,0.709645,3
10,Kmeans,-0.124697,0
10,Kmeans,0.746615,3
10,Kmeans,0.020861,0
10,Kmeans,0.165178,0
10,Kmeans,0.675018,3
10,Kmeans,0.335545,5
10,Kmeans,0.489389,2
10,Kmeans,0.763511,3
10,Kmeans,0.489277,3
10,Kmeans,0.372264,5
10,Kmeans,0.701302,3
10,Kmeans,0.346649,5
10,Kmeans,0.759886,3
10,Kmeans,0.765242,3
10,Kmeans,0.679066,3
10,Kmeans,-0.260365,0
10,Kmeans,0.385073,7
10,Kmeans,0.472651,3
10,Kmeans,0.042653,0
10,Kmeans,0.762604,3
10,Kmeans,0.701646,3
10,Kmeans,0.713066,3
10,Kmeans,0.745154,3
10,Kmeans,0.701788,3
10,Kmeans,0.764088,3
10,Kmeans,0.731711,3
10,Kmeans,-0.135158,0
10,Kmeans,0.72491,3
10,Kmeans,0.124986,0
10,Kmeans,0.101942,8
10,Kmeans,0.75069,3
10,Kmeans,0.75945,3
10,Kmeans,0.676699,3
10,Kmeans,0.574031,3
10,Kmeans,0.284613,0
10,Kmeans,0.753336,3
10,Kmeans,-0.128049,0
10,Kmeans,0.415611,3
10,Kmeans,0.373613,5
10,Kmeans,0.710202,3
10,Kmeans,0.455268,3
10,Kmeans,0.041035,0
10,Kmeans,0.1749,0
10,Kmeans,-0.252759,0
10,Kmeans,0.258194,6
10,Kmeans,-0.23055,0
10,Kmeans,0.63338,3
10,Kmeans,0.733659,3
10,Kmeans,0.676904,3
10,Kmeans,0.72863,3
10,Kmeans,0.670535,3
10,Kmeans,0.708219,3
10,Kmeans,0.726332,3
10,Kmeans,0.73642,3
10,Kmeans,0.426597,4
10,Kmeans,0.675552,3
10,Kmeans,0.144585,0
10,Kmeans,0.744203,3
10,Kmeans,0.694839,3
10,Kmeans,0.401415,5
10,Kmeans,0.530507,3
10,Kmeans,0.287899,2
10,Kmeans,0.589564,3
10,Kmeans,0.390387,3
10,Kmeans,0.415951,3
10,Kmeans,0.744877,3
10,Kmeans,0.740627,3
10,Kmeans,0.738784,3
10,Kmeans,-0.087045,0
10,Kmeans,0.718836,3
10,Kmeans,0.185119,0
10,Kmeans,0.294353,3
10,Kmeans,0.396599,5
10,Kmeans,0.684414,3
10,Kmeans,0.74646,3
10,Kmeans,0.633753,3
10,Kmeans,0.53829,3
10,Kmeans,0.282964,0
10,Kmeans,0.652721,3
10,Kmeans,0.201745,0
10,Kmeans,0.514158,3
10,Kmeans,0.715475,3
10,Kmeans,0.658523,3
10,Kmeans,0.766799,3
10,Kmeans,0.111448,0
10,Kmeans,0.733068,3
10,Kmeans,0.757932,3
10,Kmeans,0.654698,3
10,Kmeans,0.71995,3
10,Kmeans,0.7185,3
10,Kmeans,0.733603,3
10,Kmeans,0.728665,3
10,Kmeans,0.667485,3
10,Kmeans,0.730591,3
10,Kmeans,-0.042598,0
10,Kmeans,0.46751,3
10,Kmeans,0.704146,3
10,Kmeans,0.740197,3
10,Kmeans,0.613757,3
10,Kmeans,0.718497,3
10,Kmeans,0.748623,3
10,Kmeans,0.383503,3
10,Kmeans,0.078205,0
10,Kmeans,0.325578,3
10,Kmeans,0.552173,3
10,Kmeans,0.6784,3
10,Kmeans,0.637926,3
10,Kmeans,-0.182648,0
10,Kmeans,0.274975,8
10,Kmeans,0.360395,3
10,Kmeans,0.611764,3
10,Kmeans,0.620524,3
10,Kmeans,-0.117517,0
10,Kmeans,0.744136,3
10,Kmeans,0.443825,8
10,Kmeans,0.735684,3
10,Kmeans,0.432889,3
10,Kmeans,0.77057,3
10,Kmeans,0.747527,3
10,Kmeans,-0.059915,0
10,Kmeans,0.140365,0
10,Kmeans,0.303589,2
10,Kmeans,0.729652,3
10,Kmeans,0.736043,3
10,Kmeans,0.763558,3
10,Kmeans,0.383347,3
10,Kmeans,0.701893,3
10,Kmeans,0.769583,3
10,Kmeans,0.073214,0
10,Kmeans,0.404187,8
10,Kmeans,0.608155,3
10,Kmeans,0.070833,0
10,Kmeans,0.58663,3
10,Kmeans,0.426042,3
10,Kmeans,0.194346,0
10,Kmeans,0.684911,3
10,Kmeans,0.649091,3
10,Kmeans,0.728147,3
10,Kmeans,0.711305,3
10,Kmeans,0.760523,3
10,Kmeans,-0.082194,0
10,Kmeans,0.539633,3
10,Kmeans,0.764533,3
10,Kmeans,0.741631,3
10,Kmeans,0.758876,3
10,Kmeans,0.757018,3
10,Kmeans,0.76411,3
10,Kmeans,0.741786,3
10,Kmeans,0.296355,3
10,Kmeans,0.744803,3
10,Kmeans,0.728374,3
10,Kmeans,0.473702,8
10,Kmeans,0.758374,3
10,Kmeans,0.318886,5
10,Kmeans,0.318969,5
10,Kmeans,0.681795,3
10,Kmeans,0.353176,5
10,Kmeans,-0.20098,0
10,Kmeans,0.665369,3
10,Kmeans,0.73985,3
10,Kmeans,0.601732,6
10,Kmeans,0.749175,3
10,Kmeans,0.601467,3
10,Kmeans,0.746192,3
10,Kmeans,0.478662,3
10,Kmeans,0.64615,3
10,Kmeans,0.640593,3
10,Kmeans,0.526067,3
10,Kmeans,0.277286,8
10,Kmeans,0.675309,3
10,Kmeans,0.295008,5
10,Kmeans,0.305167,7
10,Kmeans,-0.220142,0
10,Kmeans,0.713445,3
10,Kmeans,0.064647,0
10,Kmeans,0.092498,0
10,Kmeans,0.605501,3
10,Kmeans,0.166281,0
10,Kmeans,0.67149,3
10,Kmeans,0.733526,3
10,Kmeans,-0.086346,0
10,Kmeans,-0.14713,5
10,Kmeans,-0.104606,0
10,Kmeans,0.708344,4
10,Kmeans,0.071556,0
10,Kmeans,0.753882,3
10,Kmeans,0.694753,3
10,Kmeans,0.420401,5
10,Kmeans,0.729669,3
10,Kmeans,0.731637,3
10,Kmeans,0.595234,3
10,Kmeans,0.601732,6
10,Kmeans,0.629894,3
10,Kmeans,0.483265,1
10,Kmeans,0.732375,3
10,Kmeans,0.236358,0
10,Kmeans,0.621672,3
10,Kmeans,0.741258,3
10,Kmeans,0.727939,3
10,Kmeans,0.608168,3
10,Kmeans,0.735051,3
10,Kmeans,0.70099,3
10,Kmeans,0.25277,0
10,Kmeans,0.514902,7
10,Kmeans,0.752979,3
10,Kmeans,-0.19243,0
10,Kmeans,0.709085,3
10,Kmeans,0.753401,3
10,Kmeans,0.223386,5
10,Kmeans,0.539811,3
10,Kmeans,0.563029,3
10,Kmeans,0.756769,3
10,Kmeans,0.735862,3
10,Kmeans,0.754001,3
10,Kmeans,0.557941,3
10,Kmeans,0.577351,3
10,Kmeans,0.124338,5
10,Kmeans,0.731664,3
10,Kmeans,0.568079,3
10,Kmeans,0.378701,3
10,Kmeans,0.746101,3
10,Kmeans,0.288794,2
10,Kmeans,0.705241,3
10,Kmeans,0.662509,3
10,Kmeans,0.70384,3
10,Kmeans,0.768679,3
10,Kmeans,0.692179,3
10,Kmeans,0.753572,3
10,Kmeans,0.742754,3
10,Kmeans,0.692535,3
10,Kmeans,0.017639,0
10,Kmeans,0.552618,3
10,Kmeans,0.748657,3
10,Kmeans,0.772036,3
10,Kmeans,0.743465,3
10,Kmeans,0.574946,3
10,Kmeans,0.679275,3
10,Kmeans,0.698119,3
10,Kmeans,0.740591,3
10,Kmeans,0.079763,5
10,Kmeans,0.765989,3
10,Kmeans,0.725178,3
10,Kmeans,0.76893,3
10,Kmeans,0.703186,3
10,Kmeans,0.173196,0
10,Kmeans,0.721292,3
10,Kmeans,0.756208,3
10,Kmeans,-0.248175,0
10,Kmeans,0.713599,3
10,Kmeans,0.621166,3
10,Kmeans,0.483596,3
10,GMM,-0.565214,0
10,GMM,0.353865,4
10,GMM,0.762061,4
10,GMM,-0.261527,0
10,GMM,0.747014,4
10,GMM,0.314009,3
10,GMM,-0.215171,0
10,GMM,0.741544,4
10,GMM,0.682951,4
10,GMM,0.526742,4
10,GMM,-0.038027,0
10,GMM,0.723444,4
10,GMM,-0.182398,6
10,GMM,0.749061,4
10,GMM,0.682293,4
10,GMM,0.740447,4
10,GMM,0.761754,4
10,GMM,0.522435,4
10,GMM,0.756783,4
10,GMM,0.769326,4
10,GMM,0.062098,0
10,GMM,-0.149067,6
10,GMM,0.099059,0
10,GMM,0.680503,4
10,GMM,0.768383,4
10,GMM,0.675676,4
10,GMM,0.183805,0
10,GMM,-0.429698,0
10,GMM,-0.192392,0
10,GMM,0.029176,0
10,GMM,-0.314165,0
10,GMM,0.768549,4
10,GMM,0.708333,4
10,GMM,0.776775,4
10,GMM,-0.064905,0
10,GMM,0.747394,4
10,GMM,-0.358649,0
10,GMM,0.763026,4
10,GMM,0.07633,0
10,GMM,0.585401,4
10,GMM,-0.290254,0
10,GMM,0.731167,4
10,GMM,-0.071101,0
10,GMM,0.122931,0
10,GMM,0.712972,4
10,GMM,0.774343,4
10,GMM,0.773043,4
10,GMM,0.686632,4
10,GMM,0.774102,4
10,GMM,0.653241,4
10,GMM,0.683219,4
10,GMM,0.755147,4
10,GMM,0.642748,4
10,GMM,-0.155746,6
10,GMM,0.778475,4
10,GMM,0.71899,4
10,GMM,0.057151,0
10,GMM,0.68634,4
10,GMM,0.687028,4
10,GMM,0.711299,4
10,GMM,0.779013,4
10,GMM,0.735449,4
10,GMM,0.588032,4
10,GMM,0.0,9
10,GMM,0.757459,4
10,GMM,0.771685,4
10,GMM,-0.459755,0
10,GMM,0.701786,4
10,GMM,0.747781,4
10,GMM,0.457942,3
10,GMM,0.757076,4
10,GMM,0.430156,4
10,GMM,0.736883,4
10,GMM,0.730319,4
10,GMM,0.757729,4
10,GMM,-0.122235,0
10,GMM,0.747495,4
10,GMM,0.222572,0
10,GMM,0.726021,4
10,GMM,0.619326,4
10,GMM,-0.541318,0
10,GMM,-0.17529,2
10,GMM,0.763392,4
10,GMM,0.408063,4
10,GMM,0.7023,4
10,GMM,0.771528,4
10,GMM,0.772211,4
10,GMM,0.279797,4
10,GMM,0.757292,4
10,GMM,0.775388,4
10,GMM,0.447305,3
10,GMM,0.671683,4
10,GMM,0.757289,4
10,GMM,0.62084,4
10,GMM,-0.035732,0
10,GMM,0.304395,4
10,GMM,0.638009,4
10,GMM,0.733184,4
10,GMM,0.764447,4
10,GMM,-0.522555,0
10,GMM,0.772603,4
10,GMM,0.108883,0
10,GMM,0.695524,4
10,GMM,0.762238,4
10,GMM,0.764114,4
10,GMM,0.529536,4
10,GMM,0.733338,4
10,GMM,0.104662,0
10,GMM,0.742186,4
10,GMM,0.776378,4
10,GMM,-0.043784,0
10,GMM,0.669366,4
10,GMM,0.645161,4
10,GMM,0.751799,4
10,GMM,0.162479,0
10,GMM,0.727946,4
10,GMM,0.767249,4
10,GMM,0.673144,4
10,GMM,0.766484,4
10,GMM,0.673977,4
10,GMM,-0.343938,0
10,GMM,0.078159,0
10,GMM,0.725204,4
10,GMM,0.660796,4
10,GMM,-0.232301,0
10,GMM,-0.241776,0
10,GMM,0.780024,4
10,GMM,0.736113,4
10,GMM,0.698711,4
10,GMM,0.753242,4
10,GMM,-0.049889,0
10,GMM,-0.365564,3
10,GMM,0.744516,4
10,GMM,0.399781,4
10,GMM,0.66698,4
10,GMM,-0.654714,3
10,GMM,0.168676,0
10,GMM,0.701493,4
10,GMM,0.662231,4
10,GMM,-0.07978,0
10,GMM,0.193215,3
10,GMM,0.000638,0
10,GMM,0.670976,4
10,GMM,0.645145,4
10,GMM,0.162547,0
10,GMM,0.754762,4
10,GMM,0.167421,7
10,GMM,0.759854,4
10,GMM,0.781405,4
10,GMM,0.437351,4
10,GMM,0.23671,0
10,GMM,0.667588,4
10,GMM,0.744399,4
10,GMM,0.75974,4
10,GMM,-0.371659,6
10,GMM,0.727593,4
10,GMM,0.67485,4
10,GMM,0.751849,4
10,GMM,0.772264,4
10,GMM,0.109292,0
10,GMM,0.486875,4
10,GMM,0.163073,0
10,GMM,0.48341,3
10,GMM,0.758623,4
10,GMM,0.684447,4
10,GMM,0.103625,6
10,GMM,0.74174,4
10,GMM,0.774404,4
10,GMM,0.709516,4
10,GMM,0.384649,2
10,GMM,0.73202,4
10,GMM,0.751317,4
10,GMM,0.680299,4
10,GMM,0.47793,4
10,GMM,0.489259,4
10,GMM,0.644002,4
10,GMM,-0.185939,0
10,GMM,0.417482,4
10,GMM,0.632751,4
10,GMM,-0.226991,6
10,GMM,-0.226361,0
10,GMM,0.709455,4
10,GMM,0.777141,4
10,GMM,0.76494,4
10,GMM,0.737555,4
10,GMM,0.49528,4
10,GMM,0.765704,4
10,GMM,0.783397,4
10,GMM,0.746894,4
10,GMM,-0.125594,0
10,GMM,0.771555,4
10,GMM,0.74359,4
10,GMM,0.679651,4
10,GMM,0.645456,4
10,GMM,0.76916,4
10,GMM,-0.414632,0
10,GMM,0.769678,4
10,GMM,0.212877,4
10,GMM,0.319039,4
10,GMM,0.687402,4
10,GMM,0.231923,3
10,GMM,0.758686,4
10,GMM,-0.46191,0
10,GMM,0.093271,0
10,GMM,0.660077,4
10,GMM,0.768544,4
10,GMM,0.648707,4
10,GMM,0.469781,4
10,GMM,0.322652,3
10,GMM,0.725276,4
10,GMM,0.283583,6
10,GMM,0.220996,2
10,GMM,0.157322,8
10,GMM,0.707456,4
10,GMM,0.449978,3
10,GMM,-0.302185,0
10,GMM,0.737932,4
10,GMM,-0.109392,3
10,GMM,0.749881,4
10,GMM,0.760789,4
10,GMM,-0.282992,0
10,GMM,0.755273,4
10,GMM,0.745254,4
10,GMM,-0.055245,0
10,GMM,0.135048,6
10,GMM,0.665569,4
10,GMM,-0.152885,0
10,GMM,0.218948,0
10,GMM,0.756005,4
10,GMM,0.741785,4
10,GMM,0.726725,4
10,GMM,0.743608,4
10,GMM,0.609153,4
10,GMM,0.784078,4
10,GMM,0.766424,4
10,GMM,0.606558,4
10,GMM,0.600288,4
10,GMM,0.627877,4
10,GMM,0.68234,4
