k,type,score,label
5,Kmeans,0.518461,0
5,Kmeans,0.172104,0
5,Kmeans,0.470534,0
5,Kmeans,0.113358,3
5,Kmeans,0.178856,0
5,Kmeans,0.259492,4
5,Kmeans,0.350678,0
5,Kmeans,0.412219,3
5,Kmeans,0.399064,0
5,Kmeans,0.421558,0
5,Kmeans,-0.169948,1
5,Kmeans,-0.018779,4
5,Kmeans,0.419018,0
5,Kmeans,0.525074,0
5,Kmeans,0.196592,0
5,Kmeans,0.235577,0
5,Kmeans,0.520578,0
5,Kmeans,0.376864,0
5,Kmeans,0.396626,1
5,Kmeans,0.108503,0
5,Kmeans,0.376665,0
5,Kmeans,0.080359,4
5,Kmeans,0.072753,0
5,Kmeans,0.448531,0
5,Kmeans,0.194272,4
5,Kmeans,0.326074,4
5,Kmeans,0.292965,0
5,Kmeans,0.361137,0
5,Kmeans,0.160244,4
5,Kmeans,0.139706,0
5,Kmeans,-0.006453,1
5,Kmeans,0.17003,3
5,Kmeans,0.399941,4
5,Kmeans,-0.05544,4
5,Kmeans,0.144,4
5,Kmeans,0.017477,4
5,Kmeans,0.482968,0
5,Kmeans,0.490727,0
5,Kmeans,0.383227,2
5,Kmeans,0.272284,0
5,Kmeans,0.518729,0
5,Kmeans,-0.033671,3
5,Kmeans,0.486152,0
5,Kmeans,0.220654,4
5,Kmeans,0.484948,0
5,Kmeans,0.291842,4
5,Kmeans,0.172767,2
5,Kmeans,0.337327,0
5,Kmeans,0.256396,0
5,Kmeans,0.09307,0
5,Kmeans,0.096053,0
5,Kmeans,0.198403,4
5,Kmeans,0.106881,4
5,Kmeans,0.019576,4
5,Kmeans,0.395285,0
5,Kmeans,0.449666,0
5,Kmeans,-0.195846,3
5,Kmeans,0.269563,1
5,Kmeans,0.424724,0
5,Kmeans,0.468293,0
5,Kmeans,0.199801,4
5,Kmeans,0.275595,0
5,Kmeans,0.185648,0
5,Kmeans,0.401455,0
5,Kmeans,0.140656,0
5,Kmeans,0.307656,4
5,Kmeans,0.125088,4
5,Kmeans,0.280689,0
5,Kmeans,0.488695,0
5,Kmeans,0.505289,0
5,Kmeans,0.47158,0
5,Kmeans,-0.09807,1
5,Kmeans,0.103763,1
5,Kmeans,0.242581,1
5,Kmeans,0.125934,0
5,Kmeans,0.467168,0
5,Kmeans,0.241771,0
5,Kmeans,0.389525,0
5,Kmeans,0.222037,3
5,Kmeans,0.196032,4
5,Kmeans,0.300058,0
5,Kmeans,-0.062201,4
5,Kmeans,0.471008,0
5,Kmeans,0.520363,0
5,Kmeans,0.161095,0
5,Kmeans,0.483468,0
5,Kmeans,0.185302,0
5,Kmeans,-0.020326,1
5,Kmeans,0.109252,4
5,Kmeans,0.381403,1
5,Kmeans,0.063058,0
5,Kmeans,0.369701,0
5,Kmeans,0.132913,0
5,Kmeans,0.166013,0
5,Kmeans,0.399276,0
5,Kmeans,0.424056,3
5,Kmeans,0.375947,4
5,Kmeans,0.102364,0
5,Kmeans,0.50208,0
5,Kmeans,0.368786,0
5,Kmeans,0.298967,4
5,Kmeans,0.382929,0
5,Kmeans,0.185765,0
5,Kmeans,-0.062305,4
5,Kmeans,0.015143,1
5,Kmeans,0.390087,4
5,Kmeans,0.141414,0
5,Kmeans,0.00564,4
5,Kmeans,0.235724,0
5,Kmeans,0.10934,3
5,Kmeans,0.312137,0
5,Kmeans,0.069079,4
5,Kmeans,0.491871,0
5,Kmeans,0.189926,0
5,Kmeans,0.366436,4
5,Kmeans,0.361627,4
5,Kmeans,0.491993,0
5,Kmeans,0.299088,0
5,Kmeans,0.327757,0
5,Kmeans,0.429863,0
5,Kmeans,0.403095,0
5,Kmeans,0.204131,0
5,Kmeans,0.393101,0
5,Kmeans,0.159289,0
5,Kmeans,0.044289,4
5,Kmeans,0.126782,0
5,Kmeans,0.348987,0
5,Kmeans,0.424629,0
5,Kmeans,0.258993,3
5,Kmeans,0.332695,0
5,Kmeans,0.401282,0
5,Kmeans,0.258904,1
5,Kmeans,0.428283,0
5,Kmeans,0.005289,3
5,Kmeans,0.177948,2
5,Kmeans,0.007251,4
5,Kmeans,0.236287,0
5,Kmeans,-0.029169,4
5,Kmeans,0.130483,0
5,Kmeans,0.525526,0
5,Kmeans,0.030258,4
5,Kmeans,0.224063,4
5,Kmeans,0.446235,0
5,Kmeans,0.367947,4
5,Kmeans,0.185954,0
5,Kmeans,0.063525,4
5,Kmeans,0.482537,0
5,Kmeans,0.401884,0
5,Kmeans,0.144036,0
5,Kmeans,0.107592,4
5,Kmeans,0.30071,3
5,Kmeans,0.111729,4
5,Kmeans,0.376885,0
5,Kmeans,0.372896,0
5,Kmeans,0.269136,0
5,Kmeans,0.006201,4
5,Kmeans,0.347869,0
5,Kmeans,0.024464,4
5,Kmeans,0.175199,0
5,Kmeans,0.468545,0
5,Kmeans,0.249308,0
5,Kmeans,0.373326,2
5,Kmeans,0.526917,0
5,Kmeans,0.305099,4
5,Kmeans,0.11475,4
5,Kmeans,0.323285,0
5,Kmeans,0.200018,0
5,Kmeans,0.294154,0
5,Kmeans,0.207978,4
5,Kmeans,0.481104,0
5,Kmeans,0.372079,0
5,Kmeans,0.043576,4
5,Kmeans,0.132083,4
5,Kmeans,0.374429,0
5,Kmeans,0.440243,0
5,Kmeans,0.1436,0
5,Kmeans,0.402915,0
5,Kmeans,0.343618,4
5,Kmeans,0.337334,4
5,Kmeans,0.259821,0
5,Kmeans,0.514857,0
5,Kmeans,0.360896,0
5,Kmeans,0.459831,0
5,Kmeans,-0.131479,3
5,Kmeans,0.101116,0
5,Kmeans,0.315159,0
5,Kmeans,0.094697,0
5,Kmeans,0.070795,0
5,Kmeans,0.258259,4
5,Kmeans,0.345706,4
5,Kmeans,0.133813,0
5,Kmeans,0.34817,4
5,Kmeans,0.271006,0
5,Kmeans,0.394309,0
5,Kmeans,0.399095,0
5,Kmeans,-0.066402,4
5,Kmeans,0.505951,0
5,Kmeans,0.482573,2
5,Kmeans,0.159752,1
5,Kmeans,0.38138,0
5,Kmeans,0.117548,1
5,Kmeans,0.336386,0
5,Kmeans,0.348102,0
5,Kmeans,0.079074,0
5,Kmeans,0.020628,1
5,Kmeans,0.193209,4
5,Kmeans,0.499241,0
5,Kmeans,0.343124,4
5,Kmeans,-0.075055,4
5,Kmeans,0.091649,4
5,Kmeans,0.520014,0
5,Kmeans,0.274287,0
5,Kmeans,0.447967,0
5,Kmeans,-0.000812,4
5,Kmeans,0.05688,4
5,Kmeans,0.311013,0
5,Kmeans,0.462551,0
5,Kmeans,0.422255,0
5,Kmeans,0.438029,0
5,Kmeans,0.34477,0
5,Kmeans,0.412164,0
5,Kmeans,0.304638,4
5,Kmeans,0.364297,4
5,Kmeans,0.371297,1
5,Kmeans,-0.049157,4
5,Kmeans,0.045172,0
5,Kmeans,0.2021,0
5,Kmeans,-0.011982,4
5,Kmeans,0.196969,0
5,Kmeans,0.234638,0
5,Kmeans,0.280252,0
5,Kmeans,0.188573,4
5,Kmeans,0.017372,4
5,Kmeans,0.363145,4
5,Kmeans,0.526914,0
5,Kmeans,0.343405,0
5,Kmeans,0.135325,4
5,Kmeans,0.485751,0
5,Kmeans,0.439129,0
5,Kmeans,-0.179365,1
5,Kmeans,0.036585,1
5,Kmeans,0.143698,0
5,Kmeans,0.462151,0
5,Kmeans,0.460387,0
5,Kmeans,0.416646,0
5,Kmeans,0.064039,1
5,Kmeans,0.164817,4
5,Kmeans,0.399947,1
5,Kmeans,0.321121,1
5,Kmeans,0.335776,4
5,Kmeans,0.138031,1
5,Kmeans,0.391785,0
5,Kmeans,0.383857,1
5,Kmeans,0.066491,4
5,Kmeans,0.485147,0
5,Kmeans,0.280144,1
5,Kmeans,0.479502,0
5,Kmeans,0.186685,1
5,Kmeans,0.294693,0
5,Kmeans,-0.004076,1
5,Kmeans,-0.129501,1
5,Kmeans,0.41201,0
5,Kmeans,0.142841,0
5,Kmeans,0.392837,4
5,Kmeans,0.222628,4
5,Kmeans,0.368261,4
5,Kmeans,0.396814,0
5,Kmeans,0.2245,0
5,Kmeans,0.173486,4
5,Kmeans,0.343097,4
5,Kmeans,0.227556,4
5,Kmeans,0.337043,0
5,Kmeans,0.245219,0
5,Kmeans,0.084073,4
5,Kmeans,0.505424,0
5,Kmeans,0.18545,4
5,Kmeans,-0.127688,3
5,Kmeans,0.084247,0
5,Kmeans,0.114402,0
5,Kmeans,0.187062,0
5,Kmeans,0.459594,0
5,Kmeans,0.256012,0
5,Kmeans,0.467238,0
5,Kmeans,0.350297,0
5,Kmeans,0.500396,0
5,Kmeans,0.259664,4
5,Kmeans,0.399693,0
5,Kmeans,0.47118,0
5,Kmeans,0.075735,0
5,Kmeans,-0.006369,1
5,Kmeans,0.493051,0
5,Kmeans,0.278564,0
5,Kmeans,0.39518,4
5,Kmeans,0.357703,0
5,Kmeans,0.076331,3
5,Kmeans,0.30604,0
5,Kmeans,0.238645,0
5,Kmeans,0.086232,0
5,Kmeans,0.505104,0
5,Kmeans,0.406333,4
5,Kmeans,0.496945,0
5,Kmeans,0.519156,0
5,Kmeans,0.501099,0
5,Kmeans,-0.031866,1
5,Kmeans,0.378756,0
5,Kmeans,0.502243,0
5,Kmeans,0.169173,0
5,Kmeans,0.204527,3
5,Kmeans,0.173925,1
5,Kmeans,0.282167,0
5,Kmeans,0.469735,0
5,Kmeans,0.228394,1
5,Kmeans,0.108828,0
5,Kmeans,0.264632,4
5,Kmeans,0.168475,1
5,Kmeans,0.368633,0
5,Kmeans,0.455655,0
5,Kmeans,0.010258,4
5,Kmeans,0.494648,0
5,Kmeans,0.476022,0
5,Kmeans,0.466139,0
5,Kmeans,0.377828,4
5,Kmeans,0.041383,4
5,Kmeans,0.474075,0
5,Kmeans,0.232305,1
5,Kmeans,0.273741,0
5,Kmeans,0.365867,4
5,Kmeans,0.102381,0
5,Kmeans,0.439303,0
5,Kmeans,0.305996,4
5,Kmeans,0.148507,0
5,Kmeans,0.047168,4
5,Kmeans,0.234386,1
5,Kmeans,0.018124,4
5,Kmeans,0.114995,0
5,Kmeans,0.22378,0
5,Kmeans,0.455711,0
5,Kmeans,0.400166,0
5,Kmeans,0.480439,0
5,Kmeans,-0.16556,1
5,Kmeans,0.404605,0
5,Kmeans,0.438589,0
5,Kmeans,0.342009,0
5,Kmeans,-0.056849,4
5,Kmeans,0.241236,0
5,Kmeans,0.153746,4
5,Kmeans,0.157034,4
5,Kmeans,0.287563,4
5,Kmeans,0.117984,4
5,Kmeans,0.438433,0
5,Kmeans,0.244942,4
5,Kmeans,0.467102,0
5,Kmeans,0.437731,0
5,Kmeans,0.280307,1
5,Kmeans,0.115781,1
5,Kmeans,0.335143,4
5,Kmeans,0.339953,0
5,Kmeans,0.390841,0
5,Kmeans,0.008916,4
5,Kmeans,0.085842,4
5,Kmeans,0.344202,1
5,Kmeans,0.189456,0
5,Kmeans,-0.028837,4
5,Kmeans,0.345453,0
5,Kmeans,0.485519,0
5,Kmeans,0.404718,4
5,Kmeans,0.094792,0
5,Kmeans,0.297415,0
5,Kmeans,0.257025,3
5,Kmeans,0.332641,4
5,Kmeans,0.071896,3
5,Kmeans,0.138512,3
5,Kmeans,0.032143,4
5,Kmeans,0.017975,1
5,Kmeans,0.299568,0
5,Kmeans,0.169642,4
5,Kmeans,0.331086,0
5,Kmeans,0.012949,1
5,Kmeans,0.466067,0
5,Kmeans,0.369841,0
5,Kmeans,0.311405,4
5,Kmeans,0.494141,0
5,Kmeans,0.431958,0
5,Kmeans,0.253339,0
5,Kmeans,0.463777,0
5,Kmeans,0.491096,0
5,Kmeans,0.458658,0
5,Kmeans,0.476096,0
5,Kmeans,0.187934,0
5,Kmeans,0.417851,0
5,Kmeans,0.168056,0
5,Kmeans,0.134477,1
5,Kmeans,0.401299,0
5,Kmeans,0.290668,0
5,Kmeans,0.188252,3
5,Kmeans,-0.05766,4
5,Kmeans,0.179737,4
5,Kmeans,0.466031,0
5,Kmeans,0.456337,0
5,Kmeans,0.513612,0
5,Kmeans,0.424614,0
5,Kmeans,-0.075598,1
5,Kmeans,0.209614,1
5,Kmeans,0.416283,0
5,Kmeans,0.022808,4
5,Kmeans,-0.046172,4
5,Kmeans,0.372926,4
5,Kmeans,0.367295,0
5,Kmeans,0.214058,4
5,Kmeans,0.134122,0
5,Kmeans,0.501406,0
5,Kmeans,0.402726,0
5,Kmeans,0.119292,1
5,Kmeans,0.493781,0
5,Kmeans,0.398722,4
5,Kmeans,0.333289,0
5,Kmeans,0.043398,4
5,Kmeans,0.373306,4
5,Kmeans,0.510638,0
5,Kmeans,0.445197,0
5,Kmeans,0.230144,4
5,Kmeans,0.055679,4
5,Kmeans,0.190171,4
5,Kmeans,0.466191,0
5,Kmeans,0.230466,0
5,Kmeans,0.440818,0
5,Kmeans,-0.051631,4
5,Kmeans,0.025978,4
5,Kmeans,0.192629,4
5,Kmeans,0.036163,4
5,Kmeans,0.026401,1
5,Kmeans,0.422141,0
5,Kmeans,-0.105557,1
5,Kmeans,0.258958,0
5,Kmeans,0.476706,0
5,Kmeans,0.470888,0
5,Kmeans,0.345675,0
5,Kmeans,0.33623,4
5,Kmeans,0.22616,4
5,Kmeans,0.238925,0
5,Kmeans,0.011003,4
5,Kmeans,0.404619,0
5,Kmeans,0.396735,0
5,Kmeans,0.3367,4
5,Kmeans,-0.040557,4
5,Kmeans,0.103597,0
5,Kmeans,0.258465,4
5,Kmeans,0.481412,0
5,Kmeans,0.318819,0
5,Kmeans,0.488563,0
5,Kmeans,0.118035,4
5,Kmeans,0.046938,0
5,Kmeans,0.188088,0
5,Kmeans,0.519819,0
5,Kmeans,0.276883,3
5,Kmeans,0.05391,4
5,Kmeans,0.346002,0
5,Kmeans,0.418257,1
5,Kmeans,0.479745,0
5,Kmeans,0.33651,0
5,Kmeans,0.232501,4
5,Kmeans,0.321556,0
5,Kmeans,-0.046254,4
5,Kmeans,0.12546,4
5,Kmeans,0.452247,0
5,Kmeans,0.031847,4
5,Kmeans,-0.054006,1
5,Kmeans,0.421929,0
5,Kmeans,0.284366,0
5,Kmeans,0.23607,0
5,Kmeans,0.028378,3
5,Kmeans,0.264937,0
5,Kmeans,0.336248,1
5,Kmeans,0.265927,1
5,Kmeans,0.515407,0
5,Kmeans,0.456757,0
5,Kmeans,0.093164,0
5,Kmeans,0.178757,0
5,Kmeans,-0.064462,4
5,Kmeans,0.380526,0
5,Kmeans,0.157409,0
5,Kmeans,0.383623,0
5,Kmeans,0.287262,1
5,Kmeans,0.393931,0
5,Kmeans,0.256663,0
5,Kmeans,0.395729,4
5,Kmeans,0.170322,0
5,Kmeans,0.491893,0
5,Kmeans,0.48458,0
5,Kmeans,0.059813,4
5,Kmeans,0.302577,0
5,Kmeans,0.145249,1
5,Kmeans,0.379397,0
5,Kmeans,0.513649,2
5,Kmeans,0.457661,0
5,Kmeans,0.303714,0
5,Kmeans,0.379146,4
5,Kmeans,0.325105,0
5,Kmeans,-0.044116,4
5,Kmeans,0.446106,0
5,Kmeans,0.340573,0
5,Kmeans,0.503378,0
5,Kmeans,0.50877,0
5,Kmeans,0.213864,4
5,Kmeans,0.333693,4
5,Kmeans,0.510775,0
5,Kmeans,0.394151,2
5,Kmeans,0.421097,0
5,Kmeans,0.354155,1
5,Kmeans,0.131375,4
5,Kmeans,0.124568,0
5,Kmeans,0.361216,0
5,Kmeans,0.130704,0
5,Kmeans,0.5042,0
5,Kmeans,0.492667,0
5,Kmeans,0.295412,0
5,Kmeans,-0.018576,4
5,Kmeans,0.363093,4
5,Kmeans,0.340819,0
5,Kmeans,0.320498,0
5,Kmeans,0.354552,0
5,Kmeans,0.394782,0
5,Kmeans,0.326734,0
5,Kmeans,0.209569,4
5,Kmeans,0.486168,0
5,Kmeans,0.457052,0
5,Kmeans,0.45099,0
5,Kmeans,0.014878,4
5,Kmeans,0.291074,0
5,Kmeans,0.374016,0
5,Kmeans,0.083765,4
5,Kmeans,-0.006217,1
5,Kmeans,0.50826,2
5,Kmeans,0.332502,1
5,Kmeans,0.375941,1
5,Kmeans,0.091366,4
5,Kmeans,0.458746,2
5,Kmeans,0.123579,0
5,Kmeans,0.061674,4
5,Kmeans,0.327993,4
5,Kmeans,0.465322,0
5,Kmeans,0.100108,4
5,Kmeans,0.274341,4
5,Kmeans,0.262256,0
5,Kmeans,0.395283,4
5,Kmeans,0.05884,4
5,Kmeans,0.210997,4
5,Kmeans,0.255847,4
5,Kmeans,0.404282,0
5,Kmeans,0.290356,0
5,Kmeans,0.289742,4
5,Kmeans,0.353416,0
5,Kmeans,0.49043,0
5,Kmeans,0.106189,0
5,Kmeans,0.160484,4
5,Kmeans,0.091979,0
5,Kmeans,0.506718,0
5,Kmeans,0.319105,0
5,Kmeans,0.346718,0
5,Kmeans,0.495029,0
5,Kmeans,0.309052,0
5,Kmeans,0.31454,1
5,Kmeans,0.493235,0
5,Kmeans,0.361075,0
5,Kmeans,-0.053207,4
5,Kmeans,0.32744,0
5,Kmeans,0.080236,0
5,Kmeans,0.186559,0
5,Kmeans,0.455918,0
5,Kmeans,0.477916,2
5,Kmeans,0.188801,4
5,Kmeans,0.296804,0
5,Kmeans,0.078048,0
5,Kmeans,0.48686,0
5,Kmeans,0.473512,0
5,Kmeans,0.074349,4
5,Kmeans,0.07468,4
5,Kmeans,0.272583,4
5,Kmeans,0.492003,0
5,Kmeans,0.497935,0
5,Kmeans,0.345656,4
5,Kmeans,0.327072,0
5,Kmeans,0.158096,0
5,Kmeans,0.492866,0
5,Kmeans,0.464692,0
5,Kmeans,0.283167,0
5,Kmeans,0.383737,2
5,Kmeans,0.319332,4
5,Kmeans,0.149301,4
5,Kmeans,0.44953,0
5,Kmeans,0.252783,4
5,Kmeans,0.262978,4
5,Kmeans,0.369544,4
5,Kmeans,0.51254,0
5,Kmeans,0.035906,4
5,Kmeans,0.310311,0
5,Kmeans,0.115559,4
5,Kmeans,0.495497,0
5,Kmeans,0.491737,0
5,GMM,-0.493107,3
5,GMM,0.395578,0
5,GMM,0.281476,0
5,GMM,0.278569,0
5,GMM,0.229255,0
5,GMM,-0.471993,2
5,GMM,-0.317257,2
5,GMM,-0.151047,4
5,GMM,0.365483,0
5,GMM,0.124202,2
5,GMM,-0.482968,3
5,GMM,0.138045,4
5,GMM,-0.065618,2
5,GMM,-0.257876,2
5,GMM,-0.076188,4
5,GMM,0.100584,2
5,GMM,0.380624,0
5,GMM,0.30483,0
5,GMM,0.166824,4
5,GMM,0.008942,4
5,GMM,0.01054,4
5,GMM,-0.347307,3
5,GMM,-0.181764,4
5,GMM,0.108952,0
5,GMM,-0.087395,2
5,GMM,-0.140521,4
5,GMM,-0.016024,2
5,GMM,0.421925,0
5,GMM,-0.198475,4
5,GMM,0.131578,0
5,GMM,0.224236,0
5,GMM,-0.052616,4
5,GMM,0.373412,0
5,GMM,-0.153573,1
5,GMM,0.127609,0
5,GMM,-0.096335,2
5,GMM,-0.086942,4
5,GMM,0.058563,2
5,GMM,0.415445,0
5,GMM,0.121996,2
5,GMM,0.419668,0
5,GMM,0.266765,0
5,GMM,0.27525,0
5,GMM,-0.363508,2
5,GMM,0.349991,0
5,GMM,0.046076,2
5,GMM,0.270105,0
5,GMM,-0.187403,2
5,GMM,0.06221,2
5,GMM,0.398265,0
5,GMM,0.291427,0
5,GMM,0.126838,4
5,GMM,0.309748,0
5,GMM,-0.124456,4
5,GMM,-0.029274,2
5,GMM,-0.210139,4
5,GMM,-0.293961,2
5,GMM,-0.103633,4
5,GMM,0.389785,0
5,GMM,-0.233749,4
5,GMM,0.328545,0
5,GMM,-0.184932,4
5,GMM,-0.360596,3
5,GMM,-0.469617,2
5,GMM,-0.164427,2
5,GMM,0.26026,0
5,GMM,0.334269,0
5,GMM,0.072064,2
5,GMM,0.385643,0
5,GMM,-0.08905,4
5,GMM,-0.067438,4
5,GMM,0.203335,0
5,GMM,0.114807,4
5,GMM,0.298052,0
5,GMM,0.412606,0
5,GMM,-0.306488,3
5,GMM,0.268812,0
5,GMM,0.405795,0
5,GMM,-0.247935,4
5,GMM,-0.108096,2
5,GMM,0.108246,2
5,GMM,0.117371,4
5,GMM,0.390388,0
5,GMM,-0.149424,2
5,GMM,-0.017047,4
5,GMM,-0.192834,2
5,GMM,0.087453,1
5,GMM,-0.105368,2
5,GMM,-0.001833,2
5,GMM,0.143255,2
5,GMM,-0.391636,2
5,GMM,0.368294,0
5,GMM,0.391553,0
5,GMM,0.129235,3
5,GMM,0.364881,0
5,GMM,-0.034202,4
5,GMM,0.215152,0
5,GMM,-0.202771,2
5,GMM,-0.02771,2
5,GMM,0.412254,0
5,GMM,-0.28607,2
5,GMM,-0.111,4
5,GMM,-0.537611,2
5,GMM,0.171433,3
5,GMM,0.098801,4
5,GMM,0.373817,0
5,GMM,0.254247,0
5,GMM,0.34585,0
5,GMM,0.316583,0
5,GMM,0.38246,0
5,GMM,0.082905,4
5,GMM,-0.055182,3
5,GMM,0.317248,0
5,GMM,0.299307,0
5,GMM,0.431123,0
5,GMM,0.122054,3
5,GMM,0.260123,0
5,GMM,0.236347,0
5,GMM,0.009835,4
5,GMM,-0.123848,2
5,GMM,0.288466,0
5,GMM,0.036899,4
5,GMM,0.399228,0
5,GMM,-0.318851,4
5,GMM,0.148861,4
5,GMM,0.201715,0
5,GMM,0.075975,4
5,GMM,0.171165,0
5,GMM,0.198959,4
5,GMM,-0.192634,4
5,GMM,-0.541388,3
5,GMM,0.370839,0
5,GMM,0.131687,4
5,GMM,-0.260943,4
5,GMM,0.231929,0
5,GMM,-0.127897,2
5,GMM,-0.12329,2
5,GMM,-0.212904,4
5,GMM,0.346012,0
5,GMM,-0.278466,1
5,GMM,-0.382182,2
5,GMM,-0.304278,2
5,GMM,0.190274,4
5,GMM,0.198074,0
5,GMM,0.250321,0
5,GMM,-0.11751,4
5,GMM,0.06437,4
5,GMM,-0.041231,4
5,GMM,0.07876,2
5,GMM,0.173238,0
5,GMM,0.082508,4
5,GMM,0.297289,0
5,GMM,0.218414,1
5,GMM,0.149889,0
5,GMM,0.372015,0
5,GMM,0.142798,4
5,GMM,0.412201,0
5,GMM,0.234297,0
5,GMM,-0.17578,3
5,GMM,0.305761,0
5,GMM,0.208745,3
5,GMM,-0.126158,4
5,GMM,-0.068609,2
5,GMM,-0.400021,1
5,GMM,0.08263,2
5,GMM,0.136171,4
5,GMM,0.257123,0
5,GMM,0.383115,0
5,GMM,0.139592,0
5,GMM,0.417253,0
5,GMM,0.016917,0
5,GMM,-0.290072,2
5,GMM,-0.022171,4
5,GMM,-0.020853,2
5,GMM,0.22017,0
5,GMM,-0.362893,4
5,GMM,0.396637,0
5,GMM,-0.02184,4
5,GMM,-0.224056,2
5,GMM,-0.517166,3
5,GMM,-0.096254,1
5,GMM,0.263039,0
5,GMM,0.374318,0
5,GMM,-0.280428,2
5,GMM,0.143847,0
5,GMM,0.183575,3
5,GMM,0.05107,2
5,GMM,0.430737,0
5,GMM,0.144145,2
5,GMM,0.239746,0
5,GMM,-0.011237,4
5,GMM,0.130351,4
5,GMM,0.089273,4
5,GMM,-0.010233,2
5,GMM,0.095617,4
5,GMM,-0.0932,2
5,GMM,0.244369,0
5,GMM,0.29585,0
5,GMM,-0.023043,4
5,GMM,-0.254701,2
5,GMM,-0.020989,4
5,GMM,0.265629,0
5,GMM,0.213627,0
5,GMM,0.319979,0
5,GMM,0.075984,0
5,GMM,-0.337925,3
5,GMM,0.409521,0
5,GMM,0.182981,3
5,GMM,0.296266,0
5,GMM,-0.1371,4
5,GMM,-0.069584,4
5,GMM,0.389539,0
5,GMM,0.422442,0
5,GMM,0.221125,0
5,GMM,0.063425,4
5,GMM,0.294275,0
5,GMM,0.098889,2
5,GMM,0.30972,0
5,GMM,-0.017922,2
5,GMM,-0.191659,2
5,GMM,0.132021,0
5,GMM,0.287839,0
5,GMM,0.089465,2
5,GMM,0.309095,0
5,GMM,0.248931,0
5,GMM,-0.059754,2
5,GMM,0.196038,4
5,GMM,-0.410521,3
5,GMM,-0.264594,4
5,GMM,0.004735,2
5,GMM,-0.216809,2
5,GMM,0.136763,4
5,GMM,-0.029509,2
5,GMM,0.379309,0
5,GMM,-0.099661,4
5,GMM,-0.208816,4
5,GMM,0.379592,0
5,GMM,0.12272,2
5,GMM,0.114188,4
5,GMM,0.37502,0
5,GMM,0.321351,0
5,GMM,-0.248705,2
5,GMM,-0.211482,2
5,GMM,0.111124,0
5,GMM,-0.089707,2
5,GMM,-0.120745,4
5,GMM,0.327275,0
5,GMM,-0.269828,4
5,GMM,0.271406,0
5,GMM,-0.013131,2
5,GMM,0.021164,2
5,GMM,-0.455031,2
5,GMM,-0.418427,2
5,GMM,-0.009859,4
5,GMM,0.412341,0
5,GMM,0.312383,0
5,GMM,0.282993,0
5,GMM,-0.185787,2
5,GMM,0.123913,0
5,GMM,0.189765,0
5,GMM,-0.521603,3
5,GMM,-0.216925,2
5,GMM,0.05144,4
5,GMM,-0.501791,3
5,GMM,0.187128,0
5,GMM,0.044477,2
5,GMM,-0.364492,3
5,GMM,-0.262386,4
5,GMM,0.213774,0
5,GMM,0.30727,0
5,GMM,0.227055,0
5,GMM,-0.140502,4
5,GMM,0.142311,0
5,GMM,-0.249913,4
5,GMM,-0.43433,2
5,GMM,-0.228767,4
5,GMM,0.147736,0
5,GMM,0.299137,1
5,GMM,-0.240952,4
5,GMM,0.177596,0
5,GMM,-0.097743,3
5,GMM,0.331482,0
5,GMM,0.12581,3
5,GMM,0.406704,0
5,GMM,-0.101749,2
5,GMM,0.401425,0
5,GMM,0.211787,3
5,GMM,-0.243409,2
5,GMM,0.18959,0
5,GMM,-0.231892,2
5,GMM,0.374682,0
5,GMM,0.083077,4
5,GMM,0.118598,0
5,GMM,0.067899,4
5,GMM,-0.54906,2
5,GMM,0.112843,0
5,GMM,0.16876,4
5,GMM,0.120505,2
5,GMM,-0.07811,2
5,GMM,0.419746,0
5,GMM,0.370821,0
5,GMM,0.393922,0
5,GMM,0.105465,4
5,GMM,0.195809,0
5,GMM,0.25243,0
5,GMM,0.254787,0
5,GMM,0.430968,0
5,GMM,0.102562,4
5,GMM,-0.280003,4
5,GMM,-0.02225,2
5,GMM,0.122762,3
5,GMM,-0.095523,4
5,GMM,-0.325305,2
5,GMM,0.301295,0
5,GMM,-0.22611,2
5,GMM,0.098836,4
5,GMM,0.058019,4
5,GMM,0.219136,1
5,GMM,0.405134,0
5,GMM,0.209001,0
5,GMM,0.020989,3
5,GMM,0.056248,0
5,GMM,0.058303,4
5,GMM,-0.037698,4
5,GMM,-0.012859,4
5,GMM,0.01529,1
5,GMM,-0.014355,4
5,GMM,0.194592,4
5,GMM,-0.340817,2
5,GMM,-0.088201,4
5,GMM,0.233934,0
5,GMM,-0.237177,3
5,GMM,-0.381225,2
5,GMM,0.365738,0
5,GMM,0.040774,4
5,GMM,-0.046266,3
5,GMM,-0.25443,3
5,GMM,0.343876,0
5,GMM,0.329938,0
5,GMM,0.300118,0
5,GMM,-0.041978,2
5,GMM,0.368794,0
5,GMM,-0.104908,4
5,GMM,0.208389,4
5,GMM,-0.201591,2
5,GMM,0.324445,0
5,GMM,0.41821,0
5,GMM,0.253862,0
5,GMM,0.273387,0
5,GMM,-0.037504,4
5,GMM,0.061684,2
5,GMM,0.097483,2
5,GMM,-0.012642,2
5,GMM,0.401127,0
5,GMM,0.360678,0
5,GMM,0.368242,0
5,GMM,0.225791,0
5,GMM,0.149968,3
5,GMM,0.322985,0
5,GMM,-0.178819,2
5,GMM,0.323004,0
5,GMM,0.227929,0
5,GMM,0.168062,0
5,GMM,-0.010646,4
5,GMM,0.337383,0
5,GMM,-0.256076,3
5,GMM,-0.384903,3
5,GMM,-0.131803,4
5,GMM,0.081019,2
5,GMM,0.375438,0
5,GMM,0.416978,0
