,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
302,7.660678672790527,1.547640581882399,0.29453625679016116,0.026416757060551757,0.0001,"(50, 50)",55,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 55}",0.7140943872656245,0.715748351791731,0.7215935406181492,0.7292277765770218,0.7296368913452929,0.7220525216140957,0.0065167603826200475,121,0.770417368222012,0.7567374605262208,0.7412999513162882,0.7311913462297062,0.7314054198633393,0.7462103092315133,0.015268714635229016
303,7.828824377059936,2.1998058251858144,0.2889864921569824,0.024109415542617564,0.0001,"(50, 50)",60,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 60}",0.7140943872656245,0.715748351791731,0.7215935406181492,0.7292277765770218,0.7296368913452929,0.7220525216140957,0.0065167603826200475,121,0.770417368222012,0.7567374605262208,0.7412999513162882,0.7311913462297062,0.7314054198633393,0.7462103092315133,0.015268714635229016
304,3.747868299484253,0.32747024677148046,0.2837058544158936,0.051117230026354044,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 2}",0.6661486035320394,0.6520687987842786,0.6701608670145428,0.674452712508105,0.7188146478525335,0.6763106292414361,0.022529645068302795,365,0.680113164189243,0.6718457710364231,0.6930001289252444,0.6839027210923623,0.6922968128524998,0.6842317196191544,0.007904596027320162
305,4.073005342483521,1.0828485855127339,0.2770449161529541,0.021811001784465673,0.0001,"(50,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 3}",0.6880262178321169,0.7233120735572901,0.6856840707691356,0.7000416833914841,0.7203584771667644,0.7034868510966894,0.015785373030891878,319,0.7137117035088607,0.7191608314123363,0.7028547320375383,0.6949431478156792,0.7107326417552305,0.708280611305929,0.008499605915497671
306,6.887233400344849,2.143398690534242,0.24538207054138184,0.014768444507948711,0.0001,"(50,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 4}",0.7018527472696156,0.7153991388639451,0.6928783153734521,0.7179964183159909,0.7145536789452557,0.7085361562985639,0.00961658044440421,298,0.7248922675954899,0.7151685298531371,0.7162793136558773,0.7064987944527508,0.7053062359408944,0.7136290282996299,0.0071604992046141805
307,5.081173706054687,1.460445256888643,0.2932431221008301,0.018254236325442246,0.0001,"(50,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 5}",0.70296946113759,0.6895880822454009,0.6994087133726493,0.7305863463735448,0.7088106338963164,0.7062619128447204,0.013665794503877669,306,0.7285150632664417,0.6890766929463878,0.706539203857751,0.715207502294677,0.7201177260665677,0.711891237686365,0.013447468287628052
308,4.005700206756591,0.9141945239217826,0.29106478691101073,0.03779407980023658,0.0001,"(50,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 6}",0.6605189841357556,0.7311559331660181,0.7101692036928396,0.7101692036928398,0.6994704665452187,0.7022898202233382,0.023298863165856686,331,0.6704262806847663,0.728283339234829,0.7150400919025324,0.7033372395758166,0.6917878467752331,0.7017749596346354,0.019817067073085188
309,5.482493829727173,1.3354094215759869,0.2911865711212158,0.035303281660472176,0.0001,"(50,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 7}",0.7025741981533928,0.6903095331291782,0.7137354494087133,0.6956880847253526,0.7030367122610925,0.7010638256860353,0.007890237980188761,341,0.7373839272164935,0.7140019607418061,0.7099287832343303,0.6938376619503118,0.7047568604586275,0.7119818387203138,0.014387310320702118
310,7.895302438735962,1.866087920354461,0.27655820846557616,0.024791431090776146,0.0001,"(50,)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 8}",0.7236843115132816,0.7225675976453073,0.712284249853336,0.730995461141816,0.728247444962485,0.7235553513063343,0.006405982106729127,116,0.7495496797535344,0.7423763516231522,0.7242779705242254,0.7158641551259329,0.7361083049024305,0.733635292385855,0.01215863828492938
311,4.934145545959472,1.2555409637051236,0.2616077423095703,0.022618782978229383,0.0001,"(50,)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 9}",0.7108363457745237,0.7121871474292556,0.7000725599777686,0.7219717788001359,0.7041405502207676,0.7098434702859913,0.007500445821029485,293,0.7405285813045438,0.7371883347906414,0.7050719576047613,0.7057151406343506,0.7174112580602331,0.721183054478906,0.01512262315495083
