,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
81,1.1731759548187255,0.5373171446705979,0.02923264503479004,0.016574902851725474,0.01,"(25,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 6}",0.697220879095577,0.6871435917508999,0.6885555932936053,0.6752091888720783,0.6184117084015192,0.6733284651539932,0.028322051174475275,155,0.7017492514735674,0.7079588292396224,0.6801518623925061,0.6547155851378056,0.6323937184542056,0.6753938493395414,0.028475693818777743
82,1.0243661403656006,0.2631426388220402,0.054594230651855466,0.048424373384973754,0.01,"(25,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 7}",0.6800211830259494,0.6810457967811011,0.6939512767468426,0.7108639268842437,0.6797480470559175,0.6891168167151425,0.012095994709479585,123,0.696177276110505,0.7014956076011264,0.6925383071538116,0.6956801383925908,0.6982658592482696,0.6968314377012607,0.0029663591627360625
83,1.4439619064331055,0.29809909924860745,0.04409546852111816,0.02187267549439857,0.01,"(25,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 8}",0.6996653695900777,0.6950104763878336,0.7133880878130111,0.6986831135949609,0.6927162132954581,0.6998899080662927,0.007193945700916903,109,0.702894141621442,0.703089734047294,0.6917546533354115,0.7109202568498751,0.6903210815865887,0.6997959734881223,0.007728306296468641
84,1.142484712600708,0.12356061879573527,0.019366025924682617,0.014654287033961414,0.01,"(25,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 9}",0.7079044921830031,0.7161205897477225,0.7205514558310432,0.7234229783555131,0.7329175286380337,0.7201746325085436,0.008248028906620377,35,0.7272037268546956,0.7257690612286191,0.7316334443629842,0.7242779705242255,0.7292887367442721,0.7276345879429593,0.0025946010336813903
85,0.6499499320983887,0.09378260577460856,0.04152765274047852,0.019727435310905882,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 10}",0.7096966068783435,0.7164698026755083,0.7284713002130484,0.7130098496310248,0.716352240096335,0.7167959676806759,0.006344629735932245,47,0.7338408619555871,0.7376158921254778,0.7276810197024713,0.7133919654557314,0.7143834390712763,0.7253826356621088,0.009911964715122115
86,0.6634815692901611,0.13336024025351467,0.022112417221069335,0.018553561038136965,0.01,"(25,)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 11}",0.6968256161113799,0.7031805238961419,0.7176799333065736,0.7244959397289035,0.6987757433538149,0.7081827559181645,0.010941531304016417,86,0.7248705886320332,0.733384399336142,0.727145114021871,0.7161253730653997,0.7126150465381645,0.7228281043187221,0.007529632592966001
87,0.8601636409759521,0.17963136306962238,0.038017797470092776,0.02710191087924771,0.01,"(25,)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 12}",0.7076243543398342,0.6953827143438251,0.7090344891468799,0.7356346682310804,0.7339596134251397,0.7163112456271526,0.01581967775737617,48,0.7271384490869542,0.7183565418681005,0.7032631556666494,0.7270513064745489,0.7212968147767571,0.7194212535746021,0.008757948192080483
88,1.5673590183258057,0.25767132535328896,0.03915739059448242,0.03390363782478135,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 2}",0.6054047416208086,0.5903003231178959,0.594621298669219,0.6036141044246147,0.6100827492512427,0.6008014725133756,0.007263353666135985,201,0.6027291406218008,0.6140542311314733,0.6030459070083377,0.6015853956561813,0.5938479567273,0.6030525262290186,0.006450096195491296
89,0.9935219764709473,0.4627234183817041,0.05034513473510742,0.023356049356456215,0.01,"(25, 25)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 3}",0.5924646757692279,0.6787893440169466,0.63418964399296,0.6342513971655293,0.6562432457467502,0.6391838367932289,0.0286260335961284,193,0.6056056981951059,0.63932009953053,0.6434009517377006,0.6520759850754597,0.651338994498548,0.6383483458074688,0.017063171674334146
90,1.271796178817749,0.33668089980166,0.05209336280822754,0.02183425139534473,0.01,"(25, 25)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 4}",0.598144182726624,0.5898129600208761,0.660820699663445,0.675996541822336,0.6702534967733966,0.638957212071553,0.037185422504271544,195,0.6164092891949637,0.5820428328142426,0.673981731100425,0.6920490647147,0.6660566770768991,0.6461079189802461,0.040673910802097334
